url,header_tag,header_names,links_useful_area,date_published,date_last_modified,tags,tag_freq,emphasized
https://www.seas.harvard.edu/applied-computation/graduate-programs/masters-data-science,"['h1', 'h2']","[[""Master's in Data Science\n""], ['Main navigation', 'Information For', 'In Applied Computation']]","['/computer-science', 'https://statistics.fas.harvard.edu/data-science', 'https://youtu.be/yDq18ZjoucA', 'https://www.youtube.com/watch?v=az-q1oBkPjo&feature=emb_logo', '/applied-computation/covid-19-program-changes', '/applied-computation/graduate-programs', '/applied-computation/graduate-programs/masters-computational-science-and-engineering', '/applied-computation/graduate-programs/masters-computational-science-and-engineering/how-apply', '/applied-computation/graduate-programs/masters-computational-science-and-engineering/cse-learning', '/applied-computation/graduate-programs/masters-computational-science-and-engineering/degree', '/applied-computation/graduate-programs/masters-computational-science-and-engineering/master', '/applied-computation/graduate-programs/masters-computational-science-and-engineering/cse-courses', '/applied-computation/graduate-programs/masters-computational-science-and-engineering/faq', '/applied-computation/graduate-programs/masters-data-science', '/applied-computation/graduate-programs/masters-data-science/how-apply', '/applied-computation/graduate-programs/masters-data-science/learning-outcomes', '/applied-computation/graduate-programs/masters-data-science/degree-requirements', '/applied-computation/graduate-programs/masters-data-science/thesis-option', '/applied-computation/graduate-programs/masters-data-science/data-science-courses', '/applied-computation/graduate-programs/masters-data-science/data-science-faq', '/applied-computation/graduate-programs/secondary-field-computational-science-and-engineering', '/applied-computation/graduate-programs/secondary-field-computational-science-and-engineering/how-apply', '/applied-computation/graduate-programs/secondary-field-computational-science-and-engineering/requirements', '/applied-computation/graduate-programs/secondary-field-computational-science-and-engineering/advising', '/applied-computation/graduate-programs/secondary-field-data-science', '/applied-computation/graduate-programs/secondary-field-data-science/how-apply', '/applied-computation/graduate-programs/secondary-field-data-science/secondary-field-requirements', '/applied-computation/graduate-programs/secondary-field-data-science/advising-and-other-activities', '/applied-computation/graduate-programs/absm-information', '/applied-computation/people', '/applied-computation/courses', '/applied-computation/careers', '/alumni/alumni-news-profiles?degree%5B697%5D=697']",2021-01-01,2021-01-01,"['div', 'div', 'h1', 'span', 'div', 'div', 'div', 'p', 'span', 'a', 'a', 'p', 'p', 'p', 'p', 'p', 'strong', 'a', 'p', 'strong', 'a', 'p', 'strong', 'p', 'p', 'strong', 'p', 'div', 'nav', 'h2', 'nav', 'h2', 'section', 'h2', 'div', 'ul', 'li', 'a', 'li', 'a', 'ul', 'li', 'a', 'ul', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'ul', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'ul', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'ul', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a', 'li', 'a']","{'div': 7, 'h1': 1, 'span': 2, 'p': 11, 'a': 33, 'strong': 4, 'nav': 2, 'h2': 3, 'section': 1, 'ul': 6, 'li': 29}","['wednesday, october 13', ""master's in data science"", 'friday, october 29', 'main navigation', 'information for', 'in applied computation', 'tuesday, november 16']"
https://ed.stanford.edu/academics/masters/ed-data-science,"['h2', 'h1', 'h3', 'h4']","[['You are here', 'Education data science at Stanford', 'Faculty', 'What you need to know'], [' Education Data Science (MS) '], ['The program'], ['Why Stanford?', 'Why you?', 'After you graduate', 'Admission requirements', 'Financing your education', 'Contact admissions']]","['/', '/academics/masters/data-science/program', '/faculty/sannesmith', '/faculty/cwieman', '/faculty/cpiech', '/faculty/ebrun', '/faculty/mcfarland', '/faculty/joboaler', '/faculty/tdee', '/faculty/nhaber', '/academics/masters/ed-data-science/faculty', 'https://ed.stanford.edu/admissions/application-reqs/programs', 'https://ed.stanford.edu/admissions/financing/masters', 'https://ed.stanford.edu/admissions/visit']",2020-06-05,2021-01-14,"['div', 'h2', 'ul', 'li', 'div', 'a', 'i', 'span', 'li', 'div', 'div', 'h1', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'p', 'p', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'figure', 'img', 'div', 'div', 'div', 'div', 'div', 'h3', 'p', 'p', 'a', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'iframe', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'h2', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'figure', 'img', 'div', 'div', 'div', 'h4', 'p', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'figure', 'img', 'div', 'div', 'div', 'h4', 'p', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'figure', 'img', 'div', 'div', 'div', 'h4', 'p', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'p', 'div', 'div', 'h2', 'div', 'div', 'div', 'div', 'div', 'a', 'img', 'div', 'strong', 'a', 'div', 'br', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'a', 'img', 'div', 'strong', 'a', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'a', 'img', 'div', 'strong', 'a', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'a', 'img', 'div', 'strong', 'a', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'a', 'img', 'div', 'strong', 'a', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'a', 'img', 'div', 'strong', 'a', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'a', 'img', 'div', 'strong', 'a', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'a', 'img', 'div', 'strong', 'a', 'div', 'div', 'div', 'div', 'div', 'p', 'a', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'h2', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'h4', 'p', 'a', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'h4', 'p', 'a', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'div', 'h4', 'p', 'a', 'div']","{'div': 210, 'h2': 4, 'ul': 1, 'li': 2, 'a': 22, 'i': 1, 'span': 1, 'h1': 1, 'p': 12, 'figure': 4, 'img': 12, 'h3': 1, 'iframe': 1, 'h4': 6, 'strong': 8, 'br': 1}","['education data science (ms)', 'carl wieman', 'thomas dee', 'nicholas haber', 'sanne smith', 'you are here', 'financing your education', 'after you graduate', 'the program', 'jo boaler', 'daniel mcfarland', 'what you need to know', 'why you?', 'education data science at stanford', 'emma brunskill', 'faculty', 'admission requirements', 'why stanford?', 'contact admissions', 'christopher piech']"
https://statistics.stanford.edu/academic-programs/graduate-programs/ms-statistics-data-science,"['h1', 'h3', 'h4']","[[' M.S. in Statistics: Data Science '], ['2019-20 Data Science Program Curriculum', '2020-21 Academic Year Grade Requirements:', 'Data Science Proposal Forms', 'Mathematical and Statistical Foundations (15 units)', 'Experimentation Elective (3 units)', 'Software Development and Scientific Computing\xa0 (6 units minimum)', 'Machine Learning Methods & Applications (6–9 units minimum)', 'Practical Component (3 units) OPTIONAL', 'Electives in data science (6–9 units)', 'The Data Science track schedule typically spans five quarters (not including summer quarter).'], ['Notes:']]","['https://statistics.stanford.edu/academics/ms-admissions-faq', 'https://statistics.stanford.edu/academic-programs/graduate-programs/data-science/data-science-track-2019-20', 'https://exploredegrees.stanford.edu/schoolofhumanitiesandsciences/statistics/#covid19policiestext', 'https://statistics.stanford.edu/academic-programs/graduate-programs/ms-program-forms', 'https://exploredegrees.stanford.edu/search/?P=STATS%20200', 'https://exploredegrees.stanford.edu/search/?P=STATS%20203', 'https://exploredegrees.stanford.edu/search/?P=STATS%20305A', 'https://exploredegrees.stanford.edu/search/?P=STATS%20315A', 'https://exploredegrees.stanford.edu/search/?P=CME%20302', 'https://exploredegrees.stanford.edu/search/?P=CME%20308', 'https://exploredegrees.stanford.edu/search/?P=STATS%20263', 'https://exploredegrees.stanford.edu/search/?P=ECON%20271', 'https://explorecourses.stanford.edu/search?view=catalog&filter-coursestatus-Active=on&page=0&catalog=&academicYear=&q=ms%26e327&collapse=', 'https://exploredegrees.stanford.edu/search/?P=CME%20212', 'https://exploredegrees.stanford.edu/search/?P=CME%20211', 'https://exploredegrees.stanford.edu/search/?P=CME%20213', 'https://exploredegrees.stanford.edu/search/?P=CME%20323', 'http://exploredegrees.stanford.edu/search/?P=CME%20364A', 'https://exploredegrees.stanford.edu/search/?P=CS%20246', 'https://exploredegrees.stanford.edu/search/?P=STATS%20231', 'https://exploredegrees.stanford.edu/search/?P=STATS%20315B', 'https://exploredegrees.stanford.edu/search/?P=CS%20221', 'https://exploredegrees.stanford.edu/search/?P=CS%20224N', 'https://exploredegrees.stanford.edu/search/?P=CS%20230', 'https://exploredegrees.stanford.edu/search/?P=CS%20231N', 'https://exploredegrees.stanford.edu/search/?P=CS%20234', 'https://explorecourses.stanford.edu/search?view=catalog&filter-coursestatus-Active=on&page=0&catalog=&academicYear=&q=cs236&collapse=', 'https://exploredegrees-nextyear.stanford.edu/search/?P=STATS%20299', 'http://med.stanford.edu/dbds/resources/data-studio.html', 'https://exploredegrees-nextyear.stanford.edu/search/?P=ENGR%20350', 'https://exploredegrees-nextyear.stanford.edu/search/?P=STATS%20390']",2019-01-01,2020-01-01,"['div', 'h1', 'div', 'div', 'div', 'div', 'article', 'span', 'div', 'div', 'div', 'div', 'div', 'div', 'p', 'p', 'p', 'em', 'a', 'strong', 'p', 'h3', 'a', 'p', 'h3', 'a', 'p', 'p', 'span', 'p', 'p', 'p', 'p', 'p', 'h3', 'a', 'p', 'ul', 'li', 'li', 'li', 'li', 'li', 'li', 'h3', 'p', 'table', 'thead', 'tr', 'th', 'th', 'th', 'th', 'tbody', 'tr', 'td', 'a', 'td', 'td', 'td', 'tr', 'td', 'td', 'td', 'td', 'tr', 'td', 'a', 'td', 'td', 'td', 'tr', 'td', 'a', 'td', 'td', 'td', 'tr', 'td', 'a', 'td', 'td', 'td', 'tr', 'td', 'a', 'td', 'td', 'td', 'tr', 'td', 'a', 'td', 'td', 'td', 'h3', 'p', 'table', 'thead', 'tr', 'th', 'th', 'th', 'th', 'tbody', 'tr', 'td', 'a', 'td', 'td', 'td', 'tr', 'td', 'a', 'td', 'td', 'td', 'tr', 'td', 'a', 'td', 'td', 'td', 'h3', 'p', 'ul', 'li', 'strong', 'li', 'p', 'table', 'thead', 'tr', 'th', 'th', 'th', 'th', 'tbody', 'tr', 'td', 'strong', 'td', 'td', 'tr', 'td', 'a', 'td', 'a', 'td', 'td', 'tr', 'td', 'strong', 'strong', 'td', 'td', 'tr', 'td', 'a', 'td', 'td', 'td', 'tr', 'td', 'td', 'td', 'td', 'tr', 'td', 'td', 'td', 'td', 'tr', 'td', 'a', 'td', 'td', 'td', 'tr', 'td', 'a', 'td', 'td', 'td', 'tr', 'td', 'a', 'td', 'td', 'td', 'h3', 'p', 'em', 'table', 'thead', 'tr', 'th', 'th', 'th', 'th', 'tbody', 'tr', 'td', 'a', 'td', 'td', 'td', 'tr', 'td', 'a', 'td', 'td', 'td', 'tr', 'td', 'a', 'td', 'td', 'td', 'tr', 'td', 'a', 'td', 'td', 'td', 'tr', 'td', 'a', 'td', 'td', 'td', 'tr', 'td', 'a', 'td', 'td', 'td', 'tr', 'td', 'a', 'td', 'td', 'td', 'tr', 'td', 'a', 'td', 'td', 'td', 'h3', 'p', 'ul', 'li', 'p', 'ul', 'li', 'p', 'a', 'li', 'p', 'a', 'strong', 'li', 'p', 'strong', 'li', 'p', 'a', 'li', 'p', 'a', 'h3', 'p', 'em', 'p', 'h3', 'p', 'br', 'strong', 'ul', 'li', 'li', 'li', 'p', 'strong', 'ul', 'li', 'li', 'hr', 'h4', 'ol', 'li', 'li', 'li', 'li']","{'div': 11, 'h1': 1, 'article': 1, 'span': 2, 'p': 29, 'em': 3, 'a': 31, 'strong': 9, 'h3': 10, 'ul': 6, 'li': 23, 'table': 4, 'thead': 4, 'tr': 31, 'th': 16, 'tbody': 4, 'td': 106, 'br': 1, 'hr': 1, 'h4': 1, 'ol': 1}","['practical component (3 units) optional', 'minimum 6 units of elective coursework.', 'experimentation elective (3 units)', 'software development and scientific computing (6 units minimum)', 'cme211* programming in c/c++ for scientists and engineers,', 'machine learning methods & applications (6–9 units minimum)', 'data science proposal forms', 'notes:', 'after reading through the admissions faq', 'mathematical and statistical foundations (15 units)', 'alp 301', '6 units)', 'year 2', 'the data science track schedule typically spans five quarters (not including summer quarter).', 'software development: (3 units)', 'scientific computing: (3', 'biods 232', 'stat-admissions-ms{at}lists[.]stanford[.]edu>>>', '2020-21 academic year grade requirements:', 'courses outside this list are subject to approval.', 'electives in data science (6–9 units)', '2019-20 data science program curriculum', 'year 1', 'm.s. in statistics: data science']"
